 61 5601.946970 2.318E-24 0.000E+00.06570.080   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5601.958000 4.494E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.095090 7.916E-24 7.274E-03.06530.079  157.12430.85-.010900                   0 0 0 0 1A1    5F2 71         5F1  1     333333584842111010    33.0   33.0
 61 5602.140710 5.678E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.282980 1.287E-24 1.121E-03.06570.079  104.78000.85-.010900                   0 0 0 0 1A1    4F1 56         4F2  1     333333584842111010    27.0   27.0
 61 5602.289500 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.369380 1.678E-24 1.885E-03.06440.078  157.13890.85-.010900                   0 0 0 0 1A1    4F2 77         5F1  2     333333584842111010    27.0   33.0
 61 5602.383610 6.697E-24 7.523E-03.06440.078  157.12430.85-.010900                   0 0 0 0 1A1    4F2 77         5F1  1     333333584842111010    27.0   33.0
 61 5602.411670 8.899E-24 0.000E+00.06440.078  219.94520.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.435480 2.796E-23 0.000E+00.06440.078  219.91510.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.438000 1.700E-23 0.000E+00.06440.078  219.91350.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.462120 1.637E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.487680 7.707E-23 4.880E-02.06440.078  219.91980.85-.010900                   0 0 0 0 1A1    6A1 31         6A2  1     333333584842111010    65.0   65.0
 61 5602.495880 7.441E-24 0.000E+00.06130.075  293.12660.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.548580 1.309E-24 0.000E+00.06570.080   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.558030 1.342E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.578030 1.876E-24 0.000E+00.06440.078  219.91510.85-.010900                                                            333333584842111010     0.0    0.0
 61 5602.917350 7.676E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.016800 9.723E-24 0.000E+00.06530.080   31.44240.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.097670 2.593E-24 2.259E-03.06570.079  104.78000.85-.010900                   0 0 0 0 1A1    4F1 57         4F2  1     333333584842111010    27.0   27.0
 61 5603.165800 2.167E-23 0.000E+00.06130.075  376.73040.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.206580 2.896E-23 0.000E+00.06570.079  104.77280.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.246800 1.974E-24 1.720E-03.06570.079  104.77470.85-.010900                   0 0 0 0 1A1    4F2 60         4F1  1     333333584842111010    27.0   27.0
 61 5603.277750 1.199E-23 0.000E+00.06130.075  376.73370.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.303520 1.114E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.404330 8.639E-24 0.000E+00.06130.075  376.73570.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.413170 4.757E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.435350 2.613E-24 2.403E-03.06530.079  157.13890.85-.010900                   0 0 0 0 1A1    5F2 72         5F1  2     333333584842111010    33.0   33.0
 61 5603.449150 2.006E-23 1.844E-02.06530.079  157.12430.85-.010900                   0 0 0 0 1A1    5F2 72         5F1  1     333333584842111010    33.0   33.0
 61 5603.514120 3.693E-24 3.395E-03.06530.079  157.12790.85-.010900                   0 0 0 0 1A1    5F1 75         5F2  1     333333584842111010    33.0   33.0
 61 5603.588600 2.942E-24 0.000E+00.06570.080   62.87680.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.703160 1.836E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.777080 1.301E-24 0.000E+00.06530.079  157.13720.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.787880 9.121E-24 0.000E+00.06310.076  219.91350.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.876480 5.377E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5603.937000 1.322E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.015760 3.578E-24 4.009E-03.06530.079  104.78000.85-.010900                   0 0 0 0 1A1    3F1 58         4F2  1     333333584842111010    21.0   27.0
 61 5604.056930 3.239E-23 2.979E-02.06530.079  157.12790.85-.010900                   0 0 0 0 1A1    5F1 76         5F2  1     333333584842111010    33.0   33.0
 61 5604.101740 3.717E-23 0.000E+00.06570.079   62.87820.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.134900 7.456E-24 0.000E+00.06530.079  104.77470.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.200100 4.238E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.231880 4.231E-24 0.000E+00.06570.080   62.87680.85-.010900                                                            333333584842111010     0.0    0.0
