 61 4055.575916 2.178E-24 8.540E-04.06340.077  219.91990.72-.007650    0 1 0 2 1F1    0 0 0 0 1A1    5A1  7         6A2  1     243333332329 1 1 1    55.0   65.0
 61 4055.602936 2.288E-27 4.401E-06.05500.073  575.05270.65-.007650    0 1 0 2 1F1    0 0 0 0 1A1   10F1 30        10F2  1     233333332329 1 1 1    63.0   63.0
 61 4055.624200 6.844E-24 2.410E-03.06570.079  104.77280.73-.007650    0 1 0 2 1F1    0 0 0 0 1A1    3A2  5         4A1  1     363333332329 1 1 1    35.0   45.0
 61 4055.628792 1.616E-27 6.033E-05.04880.065 1251.59070.62-.007650    1 0 0 1 1F2    0 0 0 0 1A1   14F2 78        15F1  2     333333332329 1 1 1    87.0   93.0
 61 4055.635196 4.710E-25 4.717E-03.05250.067  950.33700.63-.007650    0 1 0 2 2 E    0 0 0 0 1A1   12F1 64        13F2  2     333333332329 1 1 1    75.0   81.0
 61 4055.639481 8.269E-27 3.349E-03.04900.060 1780.74780.61-.007650    1 0 0 1 1F2    0 0 0 0 1A1   17F2109        18F1  4     233333332329 1 1 1   105.0  111.0
 61 4055.690309 9.325E-26 4.890E-03.04880.065 1251.77990.62-.007651    0 1 0 2 1F2    0 0 0 0 1A1   15E  33        15E   2     233333332329 1 1 1    62.0   62.0
 61 4055.705104 6.258E-26 2.337E-03.04880.065 1251.64690.62-.007651    0 1 0 2 2 E    0 0 0 0 1A1   14F1 77        15F2  3     233333332329 1 1 1    87.0   93.0
 61 4055.727211 1.109E-26 8.629E-05.05230.068  814.99330.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   12E  24        12E   2     233333332329 1 1 1    50.0   50.0
 61 4055.754151 1.727E-25 5.810E-04.05370.070  690.04940.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   10F2 52        11F1  3     333333332329 1 1 1    63.0   69.0
 61 4055.759351 9.958E-28 6.951E-03.04600.058 2398.97830.59-.007651    0 2 0 1 1F1    0 0 0 0 1A1   20F2140        21F1  4     233333332329 1 1 1   123.0  129.0
 61 4055.767261 1.565E-25 5.472E-03.04880.065 1251.80730.62-.007651    0 1 0 2 1F2    0 0 0 0 1A1   15F2 48        15F1  3     233333332329 1 1 1    93.0   93.0
 61 4055.803632 9.562E-27 3.664E-03.04900.060 1780.74780.61-.007651    0 1 0 2 1A2    0 0 0 0 1A1   18F2 61        18F1  4     233333332329 1 1 1   111.0  111.0
 61 4055.809823 1.220E-26 3.116E-02.04700.058 2181.82130.60-.007651    1 0 0 1 1F2    0 0 0 0 1A1   19F1128        20F2  2     233333332329 1 1 1   117.0  123.0
 61 4055.811586 1.774E-26 2.470E-04.05250.067  950.50510.63-.007651    0 1 0 2 1F2    0 0 0 0 1A1   13E  27        13E   2     233333332329 1 1 1    54.0   54.0
 61 4055.816345 8.029E-27 4.163E-05.05230.068  814.88450.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   12F2 39        12F1  2     233333332329 1 1 1    75.0   75.0
 61 4055.847100 1.438E-23 4.836E-02.05370.070  689.95690.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   10F2 52        11F1  2     363333332329 1 1 1    63.0   69.0
 61 4055.964684 3.171E-24 9.854E-03.05230.068  814.64620.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   12A2 13        12A1  1     243333332329 1 1 1   125.0  125.0
 61 4055.984049 8.802E-25 4.442E-03.05370.070  690.03980.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   10E  34        11E   2     333333332329 1 1 1    42.0   46.0
 61 4056.005660 7.215E-26 7.162E-02.04850.059 1976.57460.60-.007651    1 0 0 1 1F2    0 0 0 0 1A1   18F2118        19F1  4     133333332329 1 1 1   111.0  117.0
 61 4056.049877 3.200E-26 1.193E-03.04880.065 1251.30210.62-.007651    0 1 0 2 2 E    0 0 0 0 1A1   14F1 77        15F2  2     233333332329 1 1 1    87.0   93.0
 61 4056.052771 2.007E-24 1.039E-02.05230.068  814.64810.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   12F2 39        12F1  1     243333332329 1 1 1    75.0   75.0
 61 4056.071516 1.378E-24 1.071E-02.05230.068  814.64900.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   12E  24        12E   1     233333332329 1 1 1    50.0   50.0
 61 4056.098160 1.793E-25 6.023E-04.05370.070  689.70540.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   10F2 52        11F1  1     333333332329 1 1 1    63.0   69.0
 61 4056.129072 2.512E-26 2.510E-04.05250.067  949.84310.63-.007651    0 1 0 2 2 E    0 0 0 0 1A1   12F1 64        13F2  1     333333332329 1 1 1    75.0   81.0
 61 4056.129224 2.159E-26 1.499E-01.04600.058 2397.82960.59-.007651    0 2 0 1 2F2    0 0 0 0 1A1   20F1138        21F2  2     133333332329 1 1 1   123.0  129.0
 61 4056.137500 7.395E-24 3.730E-02.05370.070  689.88630.64-.007651    0 1 0 2 1F2    0 0 0 0 1A1   10E  34        11E   1     363333332329 1 1 1    42.0   46.0
 61 4056.138113 1.497E-27 1.048E-02.04600.058 2399.47530.59-.007651    1 0 0 1 1F2    0 0 0 0 1A1   20F2141        21F1  5     133333332329 1 1 1   123.0  129.0
 61 4056.179661 3.619E-27 2.043E-03.04850.059 1976.39810.60-.007651    0 1 0 2 1E     0 0 0 0 1A1   19A2 23        19A1  1     133333332329 1 1 1   195.0  195.0
