x_utm,y_utm,distance_to_water_m,tanager_fnu_estimate,sentinel_fnu_estimate,tanager_relative_signal,sentinel_relative_signal,combined_relative_signal,along_coast_offset_km,section
574335.0,65745.0,60.0,10.411209,12.78605,13.709677419354838,16.03942652329749,14.874551971326163,-2.2200000000000726,S3
574335.0,65715.0,60.0,10.788579,13.259911,15.232974910394265,19.35483870967742,17.293906810035843,-2.250000000000073,S3
574335.0,65685.0,60.0,10.425182,14.874496,13.978494623655912,27.24014336917563,20.609318996415773,-2.2800000000000726,S3
574335.0,65655.0,60.0,9.434245,11.933008,10.21505376344086,9.31899641577061,9.767025089605735,-2.310000000000073,S3
574335.0,65625.0,60.0,8.897279,8.616563,7.078853046594983,1.971326164874552,4.525089605734768,-2.3400000000000727,S3
574335.0,65595.0,60.0,8.897279,11.736335,7.078853046594983,9.13978494623656,8.109318996415771,-2.370000000000073,S3
574335.0,65565.0,60.0,11.171667,12.685243,15.949820788530467,15.770609318996415,15.86021505376344,-2.4000000000000727,S3
574305.0,65535.0,84.8528137423857,6.9152794,9.610058,3.942652329749104,2.867383512544803,3.4050179211469533,-2.4300000000000725,S3
574335.0,65535.0,60.0,9.018335,10.894049,7.526881720430108,8.064516129032258,7.795698924731183,-2.4300000000000725,S3
574305.0,65505.0,67.0820393249937,6.9152794,9.610058,3.942652329749104,2.867383512544803,3.4050179211469533,-2.460000000000073,S3
574305.0,65475.0,60.0,6.9152794,9.610058,3.942652329749104,2.867383512544803,3.4050179211469533,-2.4900000000000726,S3
574305.0,65445.0,60.0,6.4429216,10.1328,1.2544802867383513,4.480286738351254,2.867383512544803,-2.520000000000073,S3
574305.0,65415.0,60.0,6.638888,10.072657,1.971326164874552,4.301075268817205,3.1362007168458783,-2.5500000000000727,S3
574305.0,65385.0,60.0,7.43972,10.319541,5.64516129032258,4.749103942652329,5.197132616487455,-2.580000000000073,S3
574335.0,65385.0,30.0,7.43972,10.319541,5.64516129032258,4.749103942652329,5.197132616487455,-2.580000000000073,S3
574335.0,65355.0,30.0,7.337751,11.062851,5.197132616487455,8.422939068100359,6.810035842293907,-2.6100000000000727,S3
574305.0,65325.0,60.0,7.2308774,9.885784,4.92831541218638,4.032258064516129,4.480286738351254,-2.640000000000073,S3
574335.0,65325.0,30.0,7.2308774,9.885784,4.92831541218638,4.032258064516129,4.480286738351254,-2.640000000000073,S3
574305.0,65295.0,60.0,10.148002,9.414632,13.440860215053762,2.1505376344086025,7.795698924731182,-2.6700000000000728,S3
574305.0,65265.0,60.0,9.6018915,8.19604,10.931899641577061,1.7921146953405016,6.362007168458781,-2.7000000000000726,S3
574305.0,65235.0,60.0,8.882751,7.8036327,6.630824372759856,1.4336917562724014,4.032258064516129,-2.730000000000073,S3
574335.0,65235.0,30.0,8.882751,7.8036327,6.630824372759856,1.4336917562724014,4.032258064516129,-2.730000000000073,S3
574335.0,65205.0,42.42640687119285,8.882751,7.8036327,6.630824372759856,1.4336917562724014,4.032258064516129,-2.7600000000000726,S3
574335.0,65175.0,60.0,10.8392,10.668802,15.50179211469534,7.258064516129033,11.379928315412187,-2.790000000000073,S3
574365.0,65175.0,30.0,10.8392,10.668802,15.50179211469534,7.258064516129033,11.379928315412187,-2.790000000000073,S3
574335.0,65145.0,60.0,13.296349,9.874555,29.480286738351253,3.494623655913978,16.487455197132615,-2.8200000000000727,S3
574365.0,65145.0,30.0,13.296349,9.874555,29.480286738351253,3.494623655913978,16.487455197132615,-2.8200000000000727,S3
574335.0,65115.0,67.0820393249937,13.296349,9.874555,29.480286738351253,3.494623655913978,16.487455197132615,-2.850000000000073,S3
574335.0,65085.0,84.8528137423857,13.296349,9.874555,29.480286738351253,3.494623655913978,16.487455197132615,-2.8800000000000727,S3
574335.0,65055.0,90.0,7.467913,21.98563,5.913978494623656,35.30465949820788,20.60931899641577,-2.910000000000073,S3
574335.0,65025.0,90.0,8.934472,23.947554,7.347670250896058,35.483870967741936,21.415770609318997,-2.9400000000000728,S3
574305.0,64995.0,120.0,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-2.9700000000000726,S3
574335.0,64995.0,90.0,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-2.9700000000000726,S3
574245.0,64965.0,182.48287590894657,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.000000000000073,S4
574275.0,64965.0,152.97058540778355,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.000000000000073,S4
574305.0,64965.0,123.69316876852982,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.000000000000073,S4
574215.0,64935.0,218.40329667841553,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.0300000000000726,S4
574245.0,64935.0,189.73665961010278,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.0300000000000726,S4
574185.0,64905.0,256.3201123595259,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.060000000000073,S4
574215.0,64905.0,228.47319317591726,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.060000000000073,S4
574155.0,64875.0,295.4657340538831,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.0900000000000727,S4
574185.0,64875.0,268.3281572999748,9.352778,15.261031,8.960573476702509,28.31541218637993,18.63799283154122,-3.0900000000000727,S4
574065.0,64605.0,300.0,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.3600000000000727,S4
573945.0,64575.0,295.4657340538831,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.390000000000073,S4
573945.0,64545.0,268.3281572999748,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.4200000000000728,S4
573855.0,64515.0,268.3281572999748,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.4500000000000726,S4
573885.0,64515.0,276.5863337187866,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.4500000000000726,S4
573915.0,64515.0,258.0697580112788,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.4500000000000726,S4
573945.0,64515.0,241.86773244895647,4.891184,7.2854943,0.6272401433691757,0.6272401433691757,0.6272401433691757,-3.4500000000000726,S4
573855.0,64485.0,241.86773244895647,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.480000000000073,S4
573825.0,64455.0,201.24611797498108,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.5100000000000726,S4
573855.0,64455.0,216.33307652783935,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.5100000000000726,S4
573825.0,64425.0,174.92855684535903,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.540000000000073,S4
573765.0,64395.0,123.69316876852982,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.5700000000000727,S4
573795.0,64395.0,134.1640786499874,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.5700000000000727,S4
573825.0,64395.0,150.0,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.5700000000000727,S4
573645.0,64365.0,127.27922061357854,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.600000000000073,S4
573675.0,64365.0,108.16653826391968,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.600000000000073,S4
573705.0,64365.0,94.86832980505139,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.600000000000073,S4
573735.0,64365.0,90.0,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.600000000000073,S4
573765.0,64365.0,94.86832980505139,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.600000000000073,S4
573645.0,64335.0,108.16653826391968,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.6300000000000727,S4
573375.0,64305.0,295.4657340538831,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.660000000000073,S4
573645.0,64305.0,94.86832980505139,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.660000000000073,S4
573375.0,64275.0,268.3281572999748,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.6900000000000728,S4
573645.0,64275.0,84.8528137423857,9.584708,10.74542,10.57347670250896,7.706093189964158,9.13978494623656,-3.6900000000000728,S4
573675.0,64275.0,60.0,11.293772,16.20361,17.83154121863799,31.272401433691755,24.551971326164875,-3.6900000000000728,S4
573285.0,64245.0,296.98484809834997,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.7200000000000726,S4
573315.0,64245.0,276.5863337187866,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.7200000000000726,S4
573345.0,64245.0,258.0697580112788,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.7200000000000726,S4
573375.0,64245.0,241.86773244895647,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.7200000000000726,S4
573675.0,64245.0,42.42640687119285,9.584708,10.74542,10.57347670250896,7.706093189964158,9.13978494623656,-3.7200000000000726,S4
573675.0,64215.0,30.0,9.584708,10.74542,10.57347670250896,7.706093189964158,9.13978494623656,-3.750000000000073,S4
573645.0,64185.0,42.42640687119285,10.100424,12.163933,13.082437275985665,11.648745519713263,12.365591397849464,-3.7800000000000726,S4
573675.0,64185.0,30.0,10.100424,12.163933,13.082437275985665,11.648745519713263,12.365591397849464,-3.7800000000000726,S4
573645.0,64155.0,30.0,10.100424,12.163933,13.082437275985665,11.648745519713263,12.365591397849464,-3.810000000000073,S4
573615.0,64125.0,30.0,10.462242,12.311922,14.24731182795699,13.88888888888889,14.068100358422939,-3.8400000000000727,S4
573645.0,64125.0,30.0,10.683135,12.981968,15.053763440860216,17.38351254480287,16.218637992831543,-3.8400000000000727,S4
573555.0,64095.0,42.42640687119285,12.835657,13.088303,28.405017921146953,18.72759856630824,23.566308243727597,-3.870000000000073,S4
573585.0,64095.0,30.0,12.835657,13.088303,28.405017921146953,18.72759856630824,23.566308243727597,-3.870000000000073,S4
573615.0,64095.0,0.0,10.462242,12.311922,14.24731182795699,13.88888888888889,14.068100358422939,-3.870000000000073,S4
573525.0,64065.0,30.0,12.264182,13.69792,21.594982078853047,19.982078853046595,20.78853046594982,-3.9000000000000727,S4
573555.0,64065.0,30.0,11.072659,14.212651,15.770609318996415,24.014336917562723,19.892473118279568,-3.9000000000000727,S4
573405.0,64035.0,67.0820393249937,12.150287,14.270783,21.057347670250895,24.462365591397848,22.759856630824373,-3.9300000000000725,S4
573435.0,64035.0,42.42640687119285,12.150287,14.270783,21.057347670250895,24.462365591397848,22.759856630824373,-3.9300000000000725,S4
573465.0,64035.0,30.0,12.150287,14.270783,21.057347670250895,24.462365591397848,22.759856630824373,-3.9300000000000725,S4
573495.0,64035.0,0.0,12.61191,14.180358,24.372759856630825,23.297491039426525,23.835125448028677,-3.9300000000000725,S4
573525.0,64035.0,0.0,12.264182,13.69792,21.594982078853047,19.982078853046595,20.78853046594982,-3.9300000000000725,S4
573285.0,64005.0,161.55494421403512,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.960000000000073,S4
573315.0,64005.0,134.1640786499874,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.960000000000073,S4
573345.0,64005.0,108.16653826391968,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.960000000000073,S4
573405.0,64005.0,60.0,12.150287,14.270783,21.057347670250895,24.462365591397848,22.759856630824373,-3.960000000000073,S4
573285.0,63975.0,152.97058540778355,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.9900000000000726,S4
573345.0,63975.0,94.86832980505139,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.9900000000000726,S4
573405.0,63975.0,42.42640687119285,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-3.9900000000000726,S4
573285.0,63945.0,150.0,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-4.020000000000072,S5
573315.0,63945.0,120.0,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-4.020000000000072,S5
573345.0,63945.0,90.0,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-4.020000000000072,S5
573405.0,63945.0,30.0,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-4.020000000000072,S5
573405.0,63915.0,42.42640687119285,12.79612,14.287783,27.24014336917563,25.806451612903224,26.52329749103943,-4.050000000000073,S5
573405.0,63885.0,42.42640687119285,10.5784025,11.957509,14.695340501792115,9.67741935483871,12.186379928315413,-4.080000000000073,S5
573375.0,63855.0,60.0,10.5784025,11.957509,14.695340501792115,9.67741935483871,12.186379928315413,-4.110000000000073,S5
573405.0,63855.0,30.0,10.5784025,11.957509,14.695340501792115,9.67741935483871,12.186379928315413,-4.110000000000073,S5
573375.0,63825.0,60.0,11.66485,12.082223,20.60931899641577,10.03584229390681,15.32258064516129,-4.1400000000000725,S5
573375.0,63795.0,60.0,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.170000000000073,S5
573375.0,63765.0,67.0820393249937,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.200000000000073,S5
573375.0,63735.0,84.8528137423857,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.230000000000072,S5
573405.0,63735.0,67.0820393249937,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.230000000000072,S5
573405.0,63705.0,94.86832980505139,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.260000000000073,S5
573405.0,63675.0,123.69316876852982,12.283426,12.850784,22.311827956989248,16.75627240143369,19.53405017921147,-4.290000000000073,S5
573435.0,63675.0,108.16653826391968,6.634754,10.634954,1.6129032258064515,6.810035842293908,4.211469534050179,-4.290000000000073,S5
573435.0,63645.0,94.86832980505139,6.634754,10.634954,1.6129032258064515,6.810035842293908,4.211469534050179,-4.320000000000073,S5
573435.0,63615.0,90.0,6.634754,10.634954,1.6129032258064515,6.810035842293908,4.211469534050179,-4.3500000000000725,S5
573435.0,63585.0,90.0,7.4197216,11.062517,5.376344086021505,8.24372759856631,6.810035842293907,-4.380000000000073,S5
573435.0,63555.0,90.0,7.071333,11.73189,4.480286738351254,8.781362007168457,6.6308243727598555,-4.410000000000073,S5
573435.0,63525.0,94.86832980505139,7.071333,11.73189,4.480286738351254,8.781362007168457,6.6308243727598555,-4.440000000000072,S5
573435.0,63495.0,108.16653826391968,7.071333,11.73189,4.480286738351254,8.781362007168457,6.6308243727598555,-4.470000000000073,S5
573435.0,63465.0,120.0,8.121344,9.459365,6.182795698924731,2.4193548387096775,4.301075268817204,-4.500000000000073,S5
573465.0,63465.0,90.0,8.121344,9.459365,6.182795698924731,2.4193548387096775,4.301075268817204,-4.500000000000073,S5
573465.0,63435.0,90.0,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.530000000000073,S5
573405.0,63405.0,152.97058540778355,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.560000000000072,S5
573435.0,63405.0,123.69316876852982,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.560000000000072,S5
573465.0,63405.0,94.86832980505139,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.560000000000072,S5
573405.0,63375.0,161.55494421403512,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.590000000000073,S5
573405.0,63345.0,174.92855684535903,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.620000000000073,S5
573435.0,63345.0,150.0,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.620000000000073,S5
573465.0,63345.0,127.27922061357854,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.620000000000073,S5
573495.0,63315.0,134.1640786499874,6.781199,10.510029,2.867383512544803,5.734767025089606,4.301075268817204,-4.650000000000073,S5
